"year","age","cohort","males_baseline","females_baseline","males_policy","females_policy","both_baseline","both_policy","policy_year"
2029,"29","2000",0.2071,0.1481,0.1924,0.1367,0.1783,0.1652,2016
2029,"39","1990",0.1957,0.1531,0.1834,0.1431,0.1747,0.1636,2016
2029,"49","1980",0.1993,0.1535,0.1855,0.1431,0.1764,0.1643,2016
2029,"59","1970",0.1397,0.1092,0.1283,0.1017,0.1241,0.1147,2016
2030,"20","2010",0.1825,0.1268,0.1702,0.1173,0.1552,0.1443,2016
2030,"30","2000",0.2045,0.147,0.1895,0.1354,0.1764,0.1631,2016
2030,"40","1990",0.1903,0.15,0.178,0.1399,0.1705,0.1592,2016
2030,"50","1980",0.1929,0.1486,0.1786,0.139,0.1707,0.1587,2016
2030,"60","1970",0.134,0.104,0.1232,0.0974,0.1186,0.11,2016
2031,"21","2010",0.1936,0.1345,0.1802,0.1247,0.1647,0.153,2016
2031,"31","2000",0.2007,0.1453,0.1857,0.134,0.1736,0.1604,2016
2031,"41","1990",0.1854,0.1456,0.1727,0.1365,0.1658,0.1549,2016
2031,"51","1980",0.187,0.1441,0.1732,0.1346,0.1655,0.1539,2016
2031,"61","1970",0.1285,0.0995,0.1185,0.0924,0.1136,0.1051,2016
2032,"22","2010",0.2009,0.1398,0.1877,0.1299,0.171,0.1595,2016
2032,"32","2000",0.1972,0.1434,0.1822,0.1319,0.1709,0.1576,2016
2032,"42","1990",0.1803,0.1417,0.1677,0.133,0.1613,0.1506,2016
2032,"52","1980",0.1809,0.1388,0.1673,0.1301,0.1598,0.1486,2016
2032,"62","1970",0.1229,0.0952,0.1137,0.0881,0.1087,0.1005,2016
2033,"23","2010",0.2074,0.1444,0.1934,0.1334,0.1766,0.1641,2016
2033,"33","2000",0.1923,0.1407,0.178,0.1296,0.1671,0.1543,2016
2033,"43","1990",0.1754,0.1379,0.1622,0.1302,0.1569,0.1465,2016
2033,"53","1980",0.1747,0.1341,0.1616,0.1249,0.1543,0.1432,2016
2033,"63","1970",0.1173,0.0905,0.108,0.0838,0.1034,0.0955,2016
2034,"24","2010",0.2108,0.147,0.1957,0.1367,0.1796,0.1668,2016
2034,"34","2000",0.1882,0.138,0.174,0.1271,0.1636,0.151,2016
2034,"44","1990",0.17,0.1342,0.1579,0.127,0.1523,0.1426,2016
2034,"54","1980",0.1698,0.1293,0.1564,0.1199,0.1494,0.138,2016
2034,"64","1970",0.1112,0.0853,0.1025,0.0795,0.0978,0.0906,2016
2035,"25","2010",0.2129,0.1484,0.1973,0.1377,0.1813,0.1682,2016
2035,"35","2000",0.1845,0.1356,0.17,0.1248,0.1605,0.1479,2016
2035,"45","1990",0.1649,0.1303,0.1535,0.123,0.1478,0.1384,2016
2035,"55","1980",0.1634,0.1244,0.1503,0.1154,0.1437,0.1327,2016
2035,"65","1970",0.1058,0.0803,0.0974,0.0751,0.0926,0.0858,2016
2036,"26","2010",0.2125,0.1491,0.1975,0.1387,0.1815,0.1687,2016
2036,"36","2000",0.1797,0.1329,0.1655,0.1224,0.1568,0.1444,2016
2036,"46","1990",0.1599,0.1268,0.1496,0.1196,0.1436,0.1348,2016
2036,"56","1980",0.1573,0.1196,0.1447,0.1112,0.1383,0.1278,2016
2036,"66","1970",0.0999,0.0756,0.0924,0.07,0.0873,0.0808,2016
2037,"27","2010",0.2115,0.1491,0.197,0.1376,0.1809,0.1679,2016
2037,"37","2000",0.1754,0.1302,0.1606,0.1204,0.1533,0.1409,2016
2037,"47","1990",0.1559,0.1225,0.1449,0.1159,0.1394,0.1306,2016
2037,"57","1980",0.1512,0.1149,0.1395,0.1063,0.1329,0.1227,2016
2037,"67","1970",0.0948,0.0708,0.0881,0.0654,0.0823,0.0763,2016
2038,"28","2010",0.21,0.149,0.1952,0.1374,0.1801,0.1669,2016
2038,"38","2000",0.1708,0.1275,0.1565,0.1185,0.1496,0.1379,2016
2038,"48","1990",0.1515,0.119,0.1405,0.1126,0.1354,0.1267,2016
2038,"58","1980",0.1456,0.11,0.1346,0.1019,0.1276,0.118,2016
2038,"68","1970",0.0897,0.0662,0.0828,0.0619,0.0774,0.0719,2016
2039,"29","2010",0.2078,0.1477,0.192,0.1354,0.1783,0.1643,2016
2039,"39","2000",0.1659,0.1253,0.1517,0.1159,0.146,0.1342,2016
2039,"49","1990",0.1469,0.1156,0.1363,0.1086,0.1314,0.1226,2016
2039,"59","1980",0.1399,0.1057,0.1292,0.0974,0.1225,0.1131,2016
2039,"69","1970",0.0845,0.0621,0.0786,0.058,0.0728,0.0678,2016
2040,"30","2010",0.2047,0.1463,0.1893,0.1344,0.1761,0.1624,2016
2040,"40","2000",0.1617,0.1226,0.1476,0.1133,0.1426,0.1308,2016
2040,"50","1990",0.1426,0.1121,0.1321,0.1051,0.1275,0.1187,2016
2040,"60","1980",0.1348,0.101,0.124,0.0931,0.1176,0.1083,2016
2040,"70","1970",0.0796,0.057,0.0736,0.0538,0.0658,0.0615,2016
2041,"31","2010",0.2013,0.1441,0.1864,0.1333,0.1733,0.1604,2016
2041,"41","2000",0.1576,0.1197,0.1432,0.1105,0.139,0.1272,2016
2041,"51","1990",0.1385,0.1083,0.1281,0.1019,0.1236,0.1151,2016
2041,"61","1980",0.1293,0.0961,0.119,0.0887,0.1124,0.1036,2016
2041,"71","1970",0.0752,0.0528,0.0694,0.0499,0.0613,0.0573,2016
2042,"32","2010",0.1979,0.1423,0.183,0.1314,0.1707,0.1577,2016
2042,"42","2000",0.1532,0.1169,0.1388,0.108,0.1354,0.1237,2016
2042,"52","1990",0.1335,0.1048,0.1236,0.0981,0.1193,0.111,2016
2042,"62","1980",0.1245,0.0917,0.1139,0.0848,0.1078,0.0991,2016
2042,"72","1970",0.0704,0.0488,0.0652,0.0465,0.0568,0.0535,2016
2043,"33","2010",0.1931,0.14,0.179,0.1285,0.1671,0.1543,2016
2043,"43","2000",0.1485,0.1146,0.1345,0.1051,0.1319,0.12,2016
2043,"53","1990",0.1294,0.1009,0.1193,0.0943,0.1153,0.1069,2016
2043,"63","1980",0.1194,0.087,0.1084,0.0802,0.1029,0.094,2016
2043,"73","1970",0.0657,0.0451,0.0614,0.043,0.0526,0.0497,2016
2044,"34","2010",0.1891,0.1378,0.175,0.1265,0.164,0.1513,2016
2044,"44","2000",0.1435,0.1117,0.1309,0.1026,0.1279,0.117,2016
2044,"54","1990",0.1247,0.0977,0.1152,0.0909,0.1113,0.1031,2016
2044,"64","1980",0.1142,0.0824,0.1032,0.0762,0.0979,0.0893,2016
2044,"74","1970",0.0618,0.0414,0.0575,0.0396,0.0486,0.0459,2016
2045,"35","2010",0.1843,0.1356,0.1707,0.1243,0.1604,0.148,2016
2045,"45","2000",0.1393,0.1086,0.127,0.0997,0.1242,0.1136,2016
2045,"55","1990",0.1204,0.0942,0.111,0.0877,0.1074,0.0995,2016
2045,"65","1980",0.1091,0.0774,0.0991,0.0722,0.0928,0.0853,2016
2045,"75","1970",0.0577,0.0382,0.0534,0.0364,0.0449,0.0422,2016
2046,"36","2010",0.1795,0.1331,0.1661,0.1219,0.1568,0.1445,2016
2046,"46","2000",0.135,0.1053,0.1231,0.0968,0.1204,0.1102,2016
2046,"56","1990",0.1165,0.0908,0.1072,0.0846,0.1037,0.096,2016
2046,"66","1980",0.1036,0.0728,0.0946,0.0682,0.0877,0.081,2016
2046,"76","1970",0.0539,0.0348,0.049,0.0333,0.0411,0.0385,2016
2047,"37","2010",0.1746,0.1309,0.1621,0.12,0.1532,0.1415,2016
2047,"47","2000",0.1304,0.1025,0.1192,0.0936,0.1167,0.1067,2016
2047,"57","1990",0.1121,0.0875,0.1033,0.0812,0.0998,0.0923,2016
2047,"67","1980",0.0979,0.0682,0.0897,0.0643,0.0826,0.0766,2016
2047,"77","1970",0.0494,0.0319,0.0449,0.0297,0.0375,0.0346,2016
2048,"38","2010",0.1696,0.1281,0.1577,0.1176,0.1493,0.138,2016
2048,"48","2000",0.1266,0.0998,0.1158,0.0907,0.1134,0.1034,2016
2048,"58","1990",0.1083,0.084,0.0994,0.078,0.0962,0.0887,2016
2048,"68","1980",0.0926,0.0634,0.085,0.0605,0.0775,0.0724,2016
2048,"78","1970",0.0451,0.0286,0.0409,0.0271,0.0337,0.0314,2016
2049,"39","2010",0.1647,0.1253,0.1536,0.1151,0.1454,0.1347,2016
2049,"49","2000",0.1225,0.097,0.1119,0.0878,0.11,0.1,2016
2049,"59","1990",0.1043,0.0802,0.096,0.0743,0.0923,0.0851,2016
2049,"69","1980",0.0873,0.0594,0.0806,0.0563,0.0728,0.068,2016
2049,"79","1970",0.0408,0.0259,0.0372,0.0245,0.0303,0.0283,2016
2050,"40","2010",0.1607,0.1226,0.1493,0.112,0.142,0.131,2016
2050,"50","2000",0.119,0.0938,0.1083,0.0846,0.1066,0.0966,2016
2050,"60","1990",0.1007,0.0766,0.0922,0.0713,0.0886,0.0817,2016
2050,"70","1980",0.0818,0.0549,0.0756,0.0528,0.0655,0.0618,2016
2050,"80","1970",0.0378,0.0233,0.0338,0.0219,0.0299,0.0273,2016
2051,"41","2010",0.1568,0.1199,0.1458,0.1097,0.1387,0.1281,2016
2051,"51","2000",0.1151,0.091,0.1053,0.0825,0.1032,0.094,2016
2051,"61","1990",0.0965,0.0736,0.0886,0.0683,0.085,0.0784,2016
2051,"71","1980",0.0772,0.0512,0.071,0.0491,0.0613,0.0576,2016
2051,"81","1970",0.0337,0.0207,0.03,0.019,0.0266,0.024,2016
2052,"42","2010",0.1528,0.1167,0.1413,0.1067,0.1351,0.1244,2016
2052,"52","2000",0.1117,0.0881,0.1019,0.0801,0.1,0.0911,2016
2052,"62","1990",0.0928,0.0697,0.0846,0.0648,0.0812,0.0747,2016
2052,"72","1980",0.0721,0.0474,0.0668,0.0455,0.0568,0.0536,2016
2052,"82","1970",0.0298,0.0186,0.0271,0.0165,0.0236,0.0212,2016
2053,"43","2010",0.1482,0.1145,0.1373,0.1047,0.1316,0.1213,2016
2053,"53","2000",0.108,0.0853,0.0985,0.0775,0.0968,0.0882,2016
2053,"63","1990",0.0889,0.0662,0.081,0.0611,0.0775,0.071,2016
2053,"73","1980",0.0679,0.0438,0.0627,0.0426,0.0527,0.05,2016
2053,"83","1970",0.0262,0.0161,0.0242,0.0147,0.0206,0.0189,2016
2054,"44","2010",0.1439,0.1116,0.1333,0.1023,0.128,0.118,2016
2054,"54","2000",0.1048,0.0819,0.0951,0.0747,0.0935,0.085,2016
2054,"64","1990",0.0849,0.0625,0.0772,0.0581,0.0736,0.0675,2016
2054,"74","1980",0.0635,0.0401,0.0587,0.0393,0.0485,0.0463,2016
2054,"84","1970",0.0225,0.0142,0.0213,0.0128,0.0178,0.0166,2016
2055,"45","2010",0.1393,0.1093,0.1295,0.0996,0.1246,0.1148,2016
2055,"55","2000",0.101,0.0789,0.0916,0.0718,0.0901,0.0818,2016
2055,"65","1990",0.0811,0.0591,0.074,0.0551,0.07,0.0644,2016
2055,"75","1980",0.0592,0.0371,0.0546,0.0359,0.0449,0.0425,2016
2055,"85","1970",0.0197,0.0119,0.0191,0.0109,0.0153,0.0144,2016
2056,"46","2010",0.1351,0.1059,0.1256,0.097,0.1207,0.1116,2016
2056,"56","2000",0.0978,0.0757,0.0887,0.069,0.0869,0.0789,2016
2056,"66","1990",0.0775,0.0557,0.0703,0.0519,0.0665,0.061,2016
2056,"76","1980",0.0545,0.0338,0.0511,0.0326,0.0409,0.0389,2016
2056,"86","1970",0.0171,0.0105,0.0162,0.0092,0.0133,0.0122,2016
2057,"47","2010",0.131,0.1027,0.1219,0.0947,0.1171,0.1085,2016
2057,"57","2000",0.0945,0.0725,0.0855,0.0661,0.0836,0.0759,2016
2057,"67","1990",0.0735,0.0521,0.067,0.0489,0.0626,0.0578,2016
2057,"77","1980",0.0505,0.0308,0.0472,0.0295,0.0373,0.0353,2016
2057,"87","1970",0.0146,0.009,0.0135,0.008,0.0114,0.0104,2016
2058,"48","2010",0.1267,0.0998,0.1183,0.0917,0.1135,0.1052,2016
2058,"58","2000",0.0911,0.0692,0.0827,0.0638,0.0803,0.0733,2016
2058,"68","1990",0.0699,0.0491,0.0635,0.0454,0.0594,0.0543,2016
2058,"78","1980",0.0459,0.0286,0.0429,0.0267,0.0342,0.0319,2016
2058,"88","1970",0.0128,0.0076,0.0122,0.0068,0.0098,0.0091,2016
2059,"49","2010",0.1222,0.0966,0.1144,0.0887,0.1096,0.1018,2016
2059,"59","2000",0.0875,0.0658,0.0797,0.0612,0.0767,0.0705,2016
2059,"69","1990",0.0662,0.0461,0.0603,0.0427,0.056,0.0514,2016
2059,"79","1980",0.0414,0.0256,0.039,0.0237,0.0305,0.0284,2016
2059,"89","1970",0.0111,0.0066,0.0102,0.0057,0.0084,0.0076,2016
2060,"50","2010",0.1187,0.0934,0.1106,0.0858,0.1063,0.0984,2016
2060,"60","2000",0.0846,0.0628,0.0763,0.059,0.0737,0.0677,2016
2060,"70","1990",0.0628,0.0432,0.0569,0.0398,0.0512,0.0467,2016
2060,"80","1980",0.0379,0.0233,0.0353,0.0212,0.03,0.0277,2016
2060,"90","1970",0.0095,0.0056,0.0087,0.0048,0.0072,0.0064,2016
2010,"12-17","ALL",0.0664,0.048,0.0659,0.0475,0.0574,0.0569,2016
2011,"12-17","ALL",0.0647,0.0446,0.064,0.0441,0.0549,0.0543,2016
2012,"12-17","ALL",0.063,0.0413,0.0627,0.0411,0.0524,0.0521,2016
2013,"12-17","ALL",0.0617,0.0392,0.0614,0.0389,0.0507,0.0504,2016
2014,"12-17","ALL",0.0616,0.0382,0.0612,0.0381,0.0502,0.0499,2016
2015,"12-17","ALL",0.0617,0.0379,0.0611,0.0378,0.0501,0.0497,2016
2016,"12-17","ALL",0.0615,0.0378,0.0592,0.0362,0.0499,0.048,2016
2017,"12-17","ALL",0.0614,0.0378,0.0579,0.0354,0.0499,0.0468,2016
2018,"12-17","ALL",0.061,0.0375,0.0567,0.0347,0.0495,0.046,2016
2019,"12-17","ALL",0.0607,0.0372,0.0561,0.0342,0.0492,0.0454,2016
2020,"12-17","ALL",0.0607,0.0373,0.056,0.0342,0.0493,0.0453,2016
2021,"12-17","ALL",0.0611,0.0374,0.0565,0.0343,0.0495,0.0456,2016
2022,"12-17","ALL",0.0613,0.0376,0.0566,0.0343,0.0497,0.0457,2016
2023,"12-17","ALL",0.0614,0.0377,0.0567,0.0345,0.0498,0.0458,2016
2024,"12-17","ALL",0.0615,0.0378,0.0568,0.0346,0.0499,0.046,2016
2025,"12-17","ALL",0.0613,0.0377,0.0567,0.0345,0.0497,0.0459,2016
2026,"12-17","ALL",0.0609,0.0374,0.0565,0.0343,0.0494,0.0456,2016
2027,"12-17","ALL",0.0608,0.0374,0.0563,0.0342,0.0494,0.0455,2016
2028,"12-17","ALL",0.0608,0.0373,0.0562,0.0341,0.0493,0.0454,2016
2029,"12-17","ALL",0.0607,0.0373,0.056,0.034,0.0492,0.0452,2016
2030,"12-17","ALL",0.0606,0.0372,0.0559,0.034,0.0492,0.0452,2016
2031,"12-17","ALL",0.0607,0.0373,0.056,0.0339,0.0492,0.0452,2016
2032,"12-17","ALL",0.0608,0.0373,0.056,0.034,0.0493,0.0452,2016
2033,"12-17","ALL",0.0607,0.0373,0.0561,0.0341,0.0493,0.0453,2016
2034,"12-17","ALL",0.0608,0.0373,0.0561,0.0341,0.0493,0.0454,2016
2035,"12-17","ALL",0.0609,0.0373,0.0562,0.0341,0.0494,0.0454,2016
2036,"12-17","ALL",0.0609,0.0373,0.0562,0.0342,0.0494,0.0454,2016
2037,"12-17","ALL",0.0609,0.0374,0.0562,0.0342,0.0494,0.0454,2016
2038,"12-17","ALL",0.0609,0.0374,0.0563,0.0342,0.0494,0.0455,2016
2039,"12-17","ALL",0.061,0.0374,0.0563,0.0343,0.0495,0.0455,2016
2040,"12-17","ALL",0.0611,0.0374,0.0564,0.0343,0.0495,0.0456,2016
2041,"12-17","ALL",0.0611,0.0375,0.0564,0.0343,0.0495,0.0456,2016
2042,"12-17","ALL",0.0611,0.0375,0.0564,0.0343,0.0495,0.0456,2016
2043,"12-17","ALL",0.0611,0.0375,0.0564,0.0343,0.0496,0.0456,2016
2044,"12-17","ALL",0.0611,0.0375,0.0564,0.0343,0.0496,0.0456,2016
2045,"12-17","ALL",0.0611,0.0375,0.0565,0.0343,0.0496,0.0456,2016
2046,"12-17","ALL",0.0611,0.0375,0.0565,0.0343,0.0496,0.0456,2016
2047,"12-17","ALL",0.0611,0.0375,0.0564,0.0342,0.0495,0.0456,2016
2048,"12-17","ALL",0.061,0.0374,0.0564,0.0343,0.0495,0.0456,2016
2049,"12-17","ALL",0.061,0.0374,0.0564,0.0342,0.0495,0.0455,2016
2050,"12-17","ALL",0.061,0.0375,0.0563,0.0342,0.0495,0.0455,2016
2051,"12-17","ALL",0.061,0.0374,0.0563,0.0342,0.0495,0.0455,2016
2052,"12-17","ALL",0.061,0.0374,0.0564,0.0342,0.0495,0.0455,2016
2053,"12-17","ALL",0.061,0.0374,0.0564,0.0342,0.0495,0.0455,2016
2054,"12-17","ALL",0.061,0.0374,0.0563,0.0342,0.0494,0.0455,2016
2055,"12-17","ALL",0.061,0.0374,0.0564,0.0342,0.0494,0.0455,2016
2056,"12-17","ALL",0.061,0.0374,0.0564,0.0342,0.0494,0.0455,2016
2057,"12-17","ALL",0.0609,0.0374,0.0563,0.0342,0.0494,0.0455,2016
2058,"12-17","ALL",0.0609,0.0374,0.0563,0.0342,0.0494,0.0455,2016
2059,"12-17","ALL",0.0609,0.0374,0.0563,0.0342,0.0494,0.0455,2016
2060,"12-17","ALL",0.0609,0.0374,0.0563,0.0342,0.0494,0.0455,2016
2010,"18-24","ALL",0.2441,0.1887,0.2437,0.1886,0.217,0.2168,2016
2011,"18-24","ALL",0.2332,0.179,0.233,0.1789,0.2066,0.2065,2016
2012,"18-24","ALL",0.2232,0.1694,0.2229,0.1691,0.1969,0.1966,2016
2013,"18-24","ALL",0.214,0.1611,0.214,0.1603,0.1881,0.1877,2016
2014,"18-24","ALL",0.2067,0.1542,0.2068,0.1532,0.1811,0.1807,2016
2015,"18-24","ALL",0.2003,0.1477,0.2,0.147,0.1747,0.1742,2016
2016,"18-24","ALL",0.1956,0.1426,0.192,0.1403,0.1698,0.1669,2016
2017,"18-24","ALL",0.192,0.1385,0.1858,0.1345,0.166,0.1609,2016
2018,"18-24","ALL",0.1901,0.1354,0.1817,0.1298,0.1635,0.1564,2016
2019,"18-24","ALL",0.1893,0.1332,0.1792,0.1264,0.1619,0.1535,2016
2020,"18-24","ALL",0.189,0.1319,0.1776,0.1238,0.1611,0.1513,2016
2021,"18-24","ALL",0.1888,0.1312,0.1763,0.122,0.1607,0.1497,2016
2022,"18-24","ALL",0.1885,0.131,0.1754,0.121,0.1604,0.1488,2016
2023,"18-24","ALL",0.1882,0.1307,0.1747,0.1206,0.1601,0.1483,2016
2024,"18-24","ALL",0.188,0.1307,0.1741,0.1205,0.16,0.1479,2016
2025,"18-24","ALL",0.1878,0.1305,0.1739,0.1203,0.1598,0.1477,2016
2026,"18-24","ALL",0.1877,0.1304,0.1742,0.1203,0.1597,0.1478,2016
2027,"18-24","ALL",0.1879,0.1305,0.1747,0.1205,0.1598,0.1482,2016
2028,"18-24","ALL",0.188,0.1305,0.1749,0.1206,0.1599,0.1484,2016
2029,"18-24","ALL",0.188,0.1305,0.175,0.1207,0.1599,0.1485,2016
2030,"18-24","ALL",0.188,0.1306,0.1751,0.1209,0.1599,0.1486,2016
2031,"18-24","ALL",0.188,0.1306,0.1751,0.121,0.1599,0.1486,2016
2032,"18-24","ALL",0.1878,0.1304,0.1749,0.1208,0.1598,0.1485,2016
2033,"18-24","ALL",0.1878,0.1303,0.1747,0.1208,0.1597,0.1484,2016
2034,"18-24","ALL",0.1877,0.1304,0.1747,0.1208,0.1597,0.1484,2016
2035,"18-24","ALL",0.1876,0.1303,0.1746,0.1208,0.1596,0.1483,2016
2036,"18-24","ALL",0.1876,0.1303,0.1746,0.1208,0.1596,0.1484,2016
2037,"18-24","ALL",0.1875,0.1303,0.1748,0.1209,0.1596,0.1485,2016
